一级评论;实际爬取到的二级评论内容;单条评论情绪值;信任度指数1;正向情绪最大绝对值;负向情绪最大绝对值;情绪极性差值;信任度指数2;一级账号粉丝数;信任度指数3;一级评论总点赞数;信任度指数4;信任度值;归一化信任度值
解放生产力消灭消费需求;笑哭有道理啊笑哭;0.8532333366877105
提问：制作一款游戏，我们需要哪些方面的支持？1，独立配置于游戏的高质量音乐2，精美的游戏画面以及角色3，配套于游戏的宏大世界观以及故事情节4，优秀的代码支撑5，服务器问：距离一个人独立完成一个精美的游戏，并且在此人几乎没有任何基础的情况下，只提供玩法，做出游戏还要多久？如今，我们有了AI编曲，AI绘画，AI写作，似乎看上去几乎只需要解决买下一个并不是很贵的服务器，并且学会编程就可以了，但是我们不妨把视角再放长远点，如果未来连编程也可以AI编程，那么或许想要成为一个游戏制作者，你只需要几千块钱和你的没有任何基础的朋友们创建一个小型的工作室，每个人带上自己的电脑，全程筛选不错的AI内容以支撑自己的游戏，然后再花点钱买一个服务器，一款商业游戏就这么诞生了，而AI最重点的一个优势就是他所制作的哪怕任何一个内容，都能做到真正的全世界独一无二，甚至可以规避版权问题，因此我还是十分看好AI发展的前程，但愿未来的某一天，我能够真正一个只懂得计算机编程的小白的身份，创立小型工作室，找几个就算什么基础都没有的朋友仅仅负责筛选和审核以及体验AI的作品就可以做到完全商业化的程度，这样的时代，我想用不了几年或许就将来临。;回复Eermerper纵然如此，至少每个人都获得了为自己这么做的权利，即使他们拍下来的东西并非是电影级别的，这也是科技发展所带来的东西，这就像人生来在世，也并非一定成为留名青史的名人;0.9713260637922245
提问：制作一款游戏，我们需要哪些方面的支持？1，独立配置于游戏的高质量音乐2，精美的游戏画面以及角色3，配套于游戏的宏大世界观以及故事情节4，优秀的代码支撑5，服务器问：距离一个人独立完成一个精美的游戏，并且在此人几乎没有任何基础的情况下，只提供玩法，做出游戏还要多久？如今，我们有了AI编曲，AI绘画，AI写作，似乎看上去几乎只需要解决买下一个并不是很贵的服务器，并且学会编程就可以了，但是我们不妨把视角再放长远点，如果未来连编程也可以AI编程，那么或许想要成为一个游戏制作者，你只需要几千块钱和你的没有任何基础的朋友们创建一个小型的工作室，每个人带上自己的电脑，全程筛选不错的AI内容以支撑自己的游戏，然后再花点钱买一个服务器，一款商业游戏就这么诞生了，而AI最重点的一个优势就是他所制作的哪怕任何一个内容，都能做到真正的全世界独一无二，甚至可以规避版权问题，因此我还是十分看好AI发展的前程，但愿未来的某一天，我能够真正一个只懂得计算机编程的小白的身份，创立小型工作室，找几个就算什么基础都没有的朋友仅仅负责筛选和审核以及体验AI的作品就可以做到完全商业化的程度，这样的时代，我想用不了几年或许就将来临。;回复星灵信标;-0.8667318877027739
提问：制作一款游戏，我们需要哪些方面的支持？1，独立配置于游戏的高质量音乐2，精美的游戏画面以及角色3，配套于游戏的宏大世界观以及故事情节4，优秀的代码支撑5，服务器问：距离一个人独立完成一个精美的游戏，并且在此人几乎没有任何基础的情况下，只提供玩法，做出游戏还要多久？如今，我们有了AI编曲，AI绘画，AI写作，似乎看上去几乎只需要解决买下一个并不是很贵的服务器，并且学会编程就可以了，但是我们不妨把视角再放长远点，如果未来连编程也可以AI编程，那么或许想要成为一个游戏制作者，你只需要几千块钱和你的没有任何基础的朋友们创建一个小型的工作室，每个人带上自己的电脑，全程筛选不错的AI内容以支撑自己的游戏，然后再花点钱买一个服务器，一款商业游戏就这么诞生了，而AI最重点的一个优势就是他所制作的哪怕任何一个内容，都能做到真正的全世界独一无二，甚至可以规避版权问题，因此我还是十分看好AI发展的前程，但愿未来的某一天，我能够真正一个只懂得计算机编程的小白的身份，创立小型工作室，找几个就算什么基础都没有的朋友仅仅负责筛选和审核以及体验AI的作品就可以做到完全商业化的程度，这样的时代，我想用不了几年或许就将来临。;制作一个游戏真正重要的也许是创意和表达的思想思考;0.999605258047656
提问：制作一款游戏，我们需要哪些方面的支持？1，独立配置于游戏的高质量音乐2，精美的游戏画面以及角色3，配套于游戏的宏大世界观以及故事情节4，优秀的代码支撑5，服务器问：距离一个人独立完成一个精美的游戏，并且在此人几乎没有任何基础的情况下，只提供玩法，做出游戏还要多久？如今，我们有了AI编曲，AI绘画，AI写作，似乎看上去几乎只需要解决买下一个并不是很贵的服务器，并且学会编程就可以了，但是我们不妨把视角再放长远点，如果未来连编程也可以AI编程，那么或许想要成为一个游戏制作者，你只需要几千块钱和你的没有任何基础的朋友们创建一个小型的工作室，每个人带上自己的电脑，全程筛选不错的AI内容以支撑自己的游戏，然后再花点钱买一个服务器，一款商业游戏就这么诞生了，而AI最重点的一个优势就是他所制作的哪怕任何一个内容，都能做到真正的全世界独一无二，甚至可以规避版权问题，因此我还是十分看好AI发展的前程，但愿未来的某一天，我能够真正一个只懂得计算机编程的小白的身份，创立小型工作室，找几个就算什么基础都没有的朋友仅仅负责筛选和审核以及体验AI的作品就可以做到完全商业化的程度，这样的时代，我想用不了几年或许就将来临。;回复KnownError所以当这些都可以作为工具供一个人使用的时候，创意和玩法才成为了重中之重;0.7551371426842024
提问：制作一款游戏，我们需要哪些方面的支持？1，独立配置于游戏的高质量音乐2，精美的游戏画面以及角色3，配套于游戏的宏大世界观以及故事情节4，优秀的代码支撑5，服务器问：距离一个人独立完成一个精美的游戏，并且在此人几乎没有任何基础的情况下，只提供玩法，做出游戏还要多久？如今，我们有了AI编曲，AI绘画，AI写作，似乎看上去几乎只需要解决买下一个并不是很贵的服务器，并且学会编程就可以了，但是我们不妨把视角再放长远点，如果未来连编程也可以AI编程，那么或许想要成为一个游戏制作者，你只需要几千块钱和你的没有任何基础的朋友们创建一个小型的工作室，每个人带上自己的电脑，全程筛选不错的AI内容以支撑自己的游戏，然后再花点钱买一个服务器，一款商业游戏就这么诞生了，而AI最重点的一个优势就是他所制作的哪怕任何一个内容，都能做到真正的全世界独一无二，甚至可以规避版权问题，因此我还是十分看好AI发展的前程，但愿未来的某一天，我能够真正一个只懂得计算机编程的小白的身份，创立小型工作室，找几个就算什么基础都没有的朋友仅仅负责筛选和审核以及体验AI的作品就可以做到完全商业化的程度，这样的时代，我想用不了几年或许就将来临。;现在AI也可以编程了，但是游戏好不好玩还是看人，AI只能降本增效;0.907732196725245
-----;------;------;0.6365474745659871;0.999605258047656;-0.8667318877027739;1.8663371457504299;0.06683142712478507;1558;0.0006399613558636972;24;0.031496062992125984;0.25254582432578176;0.031496062992125984
是因为我前几天搜过AI作曲吗我的天，我预计明年去QMUL读AI作曲的研和C4DM实验室的博，然后就被推送到了，我的天UP可以分享一下学习经历或者怎么去入门吗，雅思考完以后我也要开始了;恭喜恭喜啊非常厉害的program;0.10295501229233239
是因为我前几天搜过AI作曲吗我的天，我预计明年去QMUL读AI作曲的研和C4DM实验室的博，然后就被推送到了，我的天UP可以分享一下学习经历或者怎么去入门吗，雅思考完以后我也要开始了;可以私信我加个微信细聊;0.2952037909814236
-----;------;------;0.09612438934454559;0.2952037909814236;;0;1.0;181;7.434724352460154e-05;8;0.010498687664041995;0.3857507085277518;0.010498687664041995
很强大的软件，加油，也很希望听到真真来自up内心的旋律，自制的旋律哭哭;太牛了抱拳抱拳抱拳;-0.2707554145928921
-----;------;------;0.0;;-0.2707554145928921;0;1.0;398;0.00016348178410381997;11;0.014435695538057743;0.35290348728602194;0.014435695538057743
不错诶其实感觉混音和音色设计可以舍弃掉专注于和声和旋律的还可以试试根据既有鼓组还充填旋律和和声要是可以根据鼓组节奏，和弦进行选择，和弦节奏选择，旋律编写，和声编写，频段分析这种工作流程来设计的话就会非常实用;我同意这个观点，做为小白音乐人来说，最重要的还是解决作曲编曲和声和弦上的问题;0.5745312338498649
不错诶其实感觉混音和音色设计可以舍弃掉专注于和声和旋律的还可以试试根据既有鼓组还充填旋律和和声要是可以根据鼓组节奏，和弦进行选择，和弦节奏选择，旋律编写，和声编写，频段分析这种工作流程来设计的话就会非常实用;回复swiss126《小白音乐人》傲娇傲娇脱单doge脱单dogedogedoge;0.5537253259423607
不错诶其实感觉混音和音色设计可以舍弃掉专注于和声和旋律的还可以试试根据既有鼓组还充填旋律和和声要是可以根据鼓组节奏，和弦进行选择，和弦节奏选择，旋律编写，和声编写，频段分析这种工作流程来设计的话就会非常实用;回复swiss126悠悠虚拟乐队脱单doge;-0.772053844332117
不错诶其实感觉混音和音色设计可以舍弃掉专注于和声和旋律的还可以试试根据既有鼓组还充填旋律和和声要是可以根据鼓组节奏，和弦进行选择，和弦节奏选择，旋律编写，和声编写，频段分析这种工作流程来设计的话就会非常实用;回复D大AI我也玩这个，我是正版用户脱单doge;-0.9177960028115733
不错诶其实感觉混音和音色设计可以舍弃掉专注于和声和旋律的还可以试试根据既有鼓组还充填旋律和和声要是可以根据鼓组节奏，和弦进行选择，和弦节奏选择，旋律编写，和声编写，频段分析这种工作流程来设计的话就会非常实用;确实我就不懂和声但是脑子的旋律可以画出来就是不知道咋配如果有这个工具辅助把号和声与人声提取出来就可以做一些remix啥的脱单doge;-0.24237971279033887
-----;------;------;0.6331805310912281;0.5745312338498649;-0.9177960028115733;1.4923272366614382;0.2538363816692809;0;0.0;16;0.02099737532808399;0.3146553945317949;0.02099737532808399
大佬大佬我有一些想法可以联系一下吗;已投币;-0.06884862191265739
大佬大佬我有一些想法可以联系一下吗;欢迎私信;0.8751386374021193
-----;------;------;0.47199362965738834;0.8751386374021193;-0.06884862191265739;0.9439872593147767;0.5280063703426117;3;1.2322747545514067e-06;4;0.005249343832020997;0.35104999199387965;0.005249343832020997
大佬，制作出来的版权怎么办;属于用户，前提是用户需要遵守使用协议（简单来讲不用来干坏事）;-0.9952387692461553
大佬，制作出来的版权怎么办;具体的许可信息可以看每首曲子的信息面板（界面右边）;0.824237256082671
大佬，制作出来的版权怎么办;回复TuneFlow造音机热词系列好耶;-0.48620252421138055
-----;------;------;0.7664393375489753;0.824237256082671;-0.9952387692461553;1.8194760253288262;0.09026198733558688;268;0.00011008321140659234;3;0.003937007874015748;0.30064387360554057;0.003937007874015748
希望能加一个AI音色设计脱单doge比如能自动生成波表或者自动生成dubstepbass，这样再加修改可以让音色设计更方便（不过需要有serum这个插件就是了）;草;0.5294117647058829
-----;------;------;0.0;0.5294117647058829;;0;1.0;783;0.0003216237109379172;2;0.0026246719160104987;0.35055709675429586;0.0026246719160104987
ai歌词生成合并进去。。。然后用ai生成视频。。。。;再用ai唱;0.5659340883126884
-----;------;------;0.0;0.5659340883126884;;0;1.0;1742;0.0007155408741428502;2;0.0026246719160104987;0.35059648847061636;0.0026246719160104987
太棒了，我一直想要一款国产DAW;这也是我打算做一个DAW的原因之一;-0.13423728748820896
-----;------;------;0.0;;-0.13423728748820896;0;1.0;3;1.2322747545514067e-06;3;0.003937007874015748;0.3507875248022786;0.003937007874015748
支持;欢迎提意见吃瓜;-0.42549310388694694
