标题;帖子账号粉丝数;发布者;发布时间;弹幕数;点赞数;硬币数;收藏数;转发数;评论数;发布者是否经过认证;发布者是否为商业性质账号;用户名;评论内容;评论时间;评论点赞数;一级账号粉丝数;标记;评论者性别;评论者会员等级;评论者是否开通大会员;评论者是否经过认证
用ChatGPT能写出原创歌曲吗？五分钟教你用AI创作音乐！;170000;联合投稿;2023-01-14 16:14:00;4;261;37;234;78;20;音乐人大谷Spitzer，《漫展模拟器》制作人;0;CG短片精选;这种全ai的画风确实有些反人类啊;1673913635;0;28;1;保密;5;0;-1
用ChatGPT能写出原创歌曲吗？五分钟教你用AI创作音乐！;170000;联合投稿;2023-01-14 16:14:00;4;261;37;234;78;20;音乐人大谷Spitzer，《漫展模拟器》制作人;0;吃橘子好呀;旋律可以让他直接生成midi代码段;1673703437;5;5;0;保密;6;2;-1
用ChatGPT能写出原创歌曲吗？五分钟教你用AI创作音乐！;170000;联合投稿;2023-01-14 16:14:00;4;261;37;234;78;20;音乐人大谷Spitzer，《漫展模拟器》制作人;0;二次谐波分量;和弦旋律这东西，感觉用扩散模型也有机会创作，ai填词看过用lstm写rap歌词的，歌声合成可以走人声转换或者定制合成。希望未来，ai作词作曲ai合成歌声，实现专业化流水线doge虽然到时候感觉又是xx专家进行批判;1673686102;4;24;0;男;5;1;-1
用ChatGPT能写出原创歌曲吗？五分钟教你用AI创作音乐！;170000;联合投稿;2023-01-14 16:14:00;4;261;37;234;78;20;音乐人大谷Spitzer，《漫展模拟器》制作人;0;VIVY有梦想;你说出了我的终极目标tv微笑只不过每一步都不容易tv腼腆;1673899998;0;24;1;女;4;1;-1
用ChatGPT能写出原创歌曲吗？五分钟教你用AI创作音乐！;170000;联合投稿;2023-01-14 16:14:00;4;261;37;234;78;20;音乐人大谷Spitzer，《漫展模拟器》制作人;0;妙招鸽bot;现在无法访问了，提示（这个提示是实时生成的，每次刷新都不一样）；WritearapaboutthestatusofChatGPTYeahyowhatsupChatGPTfamAlotofpeopletryingtojamButdontworrywegotyourbackJustcheckbacksoonwellgetontrackChatGPTstheplacetobeForallyourAIchatneedsWereworkinghardtokeepupthepaceSoholdtightwellbebackinthisspaceSodontyouworrydontbemadWereworkingharditsnotsobadJustgiveustimewellbebackChatGPTthefutureofchatthatsafact;1673709466;3;347;0;保密;6;1;-1
用ChatGPT能写出原创歌曲吗？五分钟教你用AI创作音乐！;170000;联合投稿;2023-01-14 16:14:00;4;261;37;234;78;20;音乐人大谷Spitzer，《漫展模拟器》制作人;0;VIVY有梦想;对，我前两天也遇到这个问题了，过了几小时就好了，就是用的人太多了吧，或者内部系统更新。感觉收费一事近在眼前了tv腼腆;1673900390;0;347;1;女;4;1;-1
用ChatGPT能写出原创歌曲吗？五分钟教你用AI创作音乐！;170000;联合投稿;2023-01-14 16:14:00;4;261;37;234;78;20;音乐人大谷Spitzer，《漫展模拟器》制作人;0;Coca-Kela;抓紧多用用，这么烧钱的项目指不定啥时候就收费or关闭了吃瓜;1673684455;3;210;0;女;6;2;-1
用ChatGPT能写出原创歌曲吗？五分钟教你用AI创作音乐！;170000;联合投稿;2023-01-14 16:14:00;4;261;37;234;78;20;音乐人大谷Spitzer，《漫展模拟器》制作人;0;aipiao_;已经开始收费了doge;1673750728;0;210;1;男;5;2;-1
用ChatGPT能写出原创歌曲吗？五分钟教你用AI创作音乐！;170000;联合投稿;2023-01-14 16:14:00;4;261;37;234;78;20;音乐人大谷Spitzer，《漫展模拟器》制作人;0;傲娇型-甘乐;也不至于，我感觉本质还是推广自己家的gpt3，面向企业公司;1673750792;0;210;1;男;6;1;-1
用ChatGPT能写出原创歌曲吗？五分钟教你用AI创作音乐！;170000;联合投稿;2023-01-14 16:14:00;4;261;37;234;78;20;音乐人大谷Spitzer，《漫展模拟器》制作人;0;hunimi_house;我用自己脑子生成的歌词清晨的雾是夜晚人的梦被太阳一晒就融化了江上的霭是天空的沉淀被浪涛送向不知名的下个宇宙沉睡的心没有波澜盆地的霞也没有彩虹日历撕掉了一页页总会在清晨忘记每一个昨夜同样的路，走过多少个来回同样的日常，至少梦总是不同还好，还好人生并不是无限的saveandlode我们还有明天明天总会有终点终点也终将敲开沉睡的房门成为荒冢成为风中的雾融入夜色中偷偷潜入亲人的梦;1673690140;2;1324;0;保密;6;2;-1
用ChatGPT能写出原创歌曲吗？五分钟教你用AI创作音乐！;170000;联合投稿;2023-01-14 16:14:00;4;261;37;234;78;20;音乐人大谷Spitzer，《漫展模拟器》制作人;0;kaliant;我作为外行只说感觉的话，音乐和数学的关系可以说是密不可分了，被ai写出牛逼的曲子是很有可能的，但是要怎么翻译动机，解决，这个度要怎么把握还需要大量数据吧;1676741298;1;52;0;男;5;2;-1
用ChatGPT能写出原创歌曲吗？五分钟教你用AI创作音乐！;170000;联合投稿;2023-01-14 16:14:00;4;261;37;234;78;20;音乐人大谷Spitzer，《漫展模拟器》制作人;0;hdoukou;这么说，ChatGPT是不是可以让大部分作曲、编曲、作词人失业了？;1675887586;1;1;0;保密;5;0;-1
用ChatGPT能写出原创歌曲吗？五分钟教你用AI创作音乐！;170000;联合投稿;2023-01-14 16:14:00;4;261;37;234;78;20;音乐人大谷Spitzer，《漫展模拟器》制作人;0;咪嘛呼;知道现在AI作曲为什么不太好吗，原因太简单了，因为它获得的资料大部分是歌曲中出去人唱旋律音调部分的伴奏而已。。。;1679786463;0;38;0;保密;5;1;-1
用ChatGPT能写出原创歌曲吗？五分钟教你用AI创作音乐！;170000;联合投稿;2023-01-14 16:14:00;4;261;37;234;78;20;音乐人大谷Spitzer，《漫展模拟器》制作人;0;西大空手道协会官方;为什么视频画面那么像AI画的，用的什么软件呀;1676005376;0;13;0;保密;5;1;-1
用ChatGPT能写出原创歌曲吗？五分钟教你用AI创作音乐！;170000;联合投稿;2023-01-14 16:14:00;4;261;37;234;78;20;音乐人大谷Spitzer，《漫展模拟器》制作人;0;开心每一天O耶;你是不是当妈妈了，生了女儿但没有儿子;1674225386;0;35;0;保密;5;1;-1
用ChatGPT能写出原创歌曲吗？五分钟教你用AI创作音乐！;170000;联合投稿;2023-01-14 16:14:00;4;261;37;234;78;20;音乐人大谷Spitzer，《漫展模拟器》制作人;0;hunimi_house;我去，更新了AI作曲;1673689947;0;1324;0;保密;6;2;-1
用ChatGPT能写出原创歌曲吗？五分钟教你用AI创作音乐！;170000;联合投稿;2023-01-14 16:14:00;4;261;37;234;78;20;音乐人大谷Spitzer，《漫展模拟器》制作人;0;不是杨过我是来过;你觉得好听吗？;1673687137;0;419;0;男;5;1;-1
AI也能自动配乐？ vlog配乐再也不是问题了;31000;联合投稿;2019-02-27 12:18:37;66;262;167;463;50;92;Vlog领域优质UP主;0;秦训JJJJJJJH;把网址放出来哇QAQ;1551244611;23;100;0;男;6;1;-1
AI也能自动配乐？ vlog配乐再也不是问题了;31000;联合投稿;2019-02-27 12:18:37;66;262;167;463;50;92;Vlog领域优质UP主;0;乐神LOCKSON;哦哦。。。不好意思哦。。。。httpsecrettmusiccom;1551244791;8;100;1;男;6;2;0
AI也能自动配乐？ vlog配乐再也不是问题了;31000;联合投稿;2019-02-27 12:18:37;66;262;167;463;50;92;Vlog领域优质UP主;0;CoolHY;唔系减白话就要取关啦;1551284927;4;3;0;保密;5;1;-1
AI也能自动配乐？ vlog配乐再也不是问题了;31000;联合投稿;2019-02-27 12:18:37;66;262;167;463;50;92;Vlog领域优质UP主;0;乐神LOCKSON;正在考虑整翻一期白话的看看究竟两开花好定系白话好;1551286981;0;3;1;男;6;2;0
AI也能自动配乐？ vlog配乐再也不是问题了;31000;联合投稿;2019-02-27 12:18:37;66;262;167;463;50;92;Vlog领域优质UP主;0;CoolHY;回复乐神LOCKSON当然系纯白话好，关注你既原因好大程度上就系原音讲解;1551466719;0;3;1;保密;5;1;-1
AI也能自动配乐？ vlog配乐再也不是问题了;31000;联合投稿;2019-02-27 12:18:37;66;262;167;463;50;92;Vlog领域优质UP主;0;乐神LOCKSON;回复CoolHY嗯嗯，收到了;1551487363;0;3;1;男;6;2;0
AI也能自动配乐？ vlog配乐再也不是问题了;31000;联合投稿;2019-02-27 12:18:37;66;262;167;463;50;92;Vlog领域优质UP主;0;AHuSJ;up主，可以教下我们怎么上油管吗QAQ;1551953488;2;0;0;男;6;2;-1
AI也能自动配乐？ vlog配乐再也不是问题了;31000;联合投稿;2019-02-27 12:18:37;66;262;167;463;50;92;Vlog领域优质UP主;0;一點鐘獨坐客廳;lockson我觉得都系白话好d哦加油视频做得好好;1551332189;2;3;0;保密;5;2;-1
AI也能自动配乐？ vlog配乐再也不是问题了;31000;联合投稿;2019-02-27 12:18:37;66;262;167;463;50;92;Vlog领域优质UP主;0;乐神LOCKSON;回复M0KEE多谢啊;1551335016;0;3;1;男;6;2;0
AI也能自动配乐？ vlog配乐再也不是问题了;31000;联合投稿;2019-02-27 12:18:37;66;262;167;463;50;92;Vlog领域优质UP主;0;江流弍;不好，我对这个阿婆主产生兴趣了;1552204034;1;161;0;保密;5;0;-1
AI也能自动配乐？ vlog配乐再也不是问题了;31000;联合投稿;2019-02-27 12:18:37;66;262;167;463;50;92;Vlog领域优质UP主;0;乐神LOCKSON;不会吧，哈哈哈;1552206006;0;161;1;男;6;2;0
AI也能自动配乐？ vlog配乐再也不是问题了;31000;联合投稿;2019-02-27 12:18:37;66;262;167;463;50;92;Vlog领域优质UP主;0;三生一半;你真的很皮竟然会弹佩琪嘅BGM仲系用手机;1551814840;1;170;0;男;5;1;-1
AI也能自动配乐？ vlog配乐再也不是问题了;31000;联合投稿;2019-02-27 12:18:37;66;262;167;463;50;92;Vlog领域优质UP主;0;乐神LOCKSON;哈哈哈;1551869483;0;170;1;男;6;2;0
AI也能自动配乐？ vlog配乐再也不是问题了;31000;联合投稿;2019-02-27 12:18:37;66;262;167;463;50;92;Vlog领域优质UP主;0;乐神LOCKSON;自己慢慢摸索出来的，53125572431，好像简谱是这样的;1551869559;0;170;1;男;6;2;0
AI也能自动配乐？ vlog配乐再也不是问题了;31000;联合投稿;2019-02-27 12:18:37;66;262;167;463;50;92;Vlog领域优质UP主;0;三生一半;回复乐神LOCKSON哈哈，我打开房间嘅琴试左下，好像还可以但是感觉哪里不对;1551874152;0;170;1;男;5;1;-1
AI也能自动配乐？ vlog配乐再也不是问题了;31000;联合投稿;2019-02-27 12:18:37;66;262;167;463;50;92;Vlog领域优质UP主;0;乐神LOCKSON;回复三生一半是不是要高八度才像？我试试哼出来梭咪多锐梭（降八度）梭（降八度）希（降八度）锐化咪多应该是这样的吧，哈哈哈;1551874451;0;170;1;男;6;2;0
AI也能自动配乐？ vlog配乐再也不是问题了;31000;联合投稿;2019-02-27 12:18:37;66;262;167;463;50;92;Vlog领域优质UP主;0;三生一半;回复乐神LOCKSONYep你个女有个音乐细胞嘅爸爸了哈哈哈;1551876560;0;170;1;男;5;1;-1
AI也能自动配乐？ vlog配乐再也不是问题了;31000;联合投稿;2019-02-27 12:18:37;66;262;167;463;50;92;Vlog领域优质UP主;0;乐神LOCKSON;回复三生一半我边有音乐细胞啊，我识听唔识弹呢，哈哈哈哈;1551876939;0;170;1;男;6;2;0
AI也能自动配乐？ vlog配乐再也不是问题了;31000;联合投稿;2019-02-27 12:18:37;66;262;167;463;50;92;Vlog领域优质UP主;0;三生一半;回复乐神LOCKSON可以有嘅;1551898466;0;170;1;男;5;1;-1
AI也能自动配乐？ vlog配乐再也不是问题了;31000;联合投稿;2019-02-27 12:18:37;66;262;167;463;50;92;Vlog领域优质UP主;0;乐神LOCKSON;回复三生一半算罗，30几岁人。。都系凑女好过。。哈哈哈;1551923677;0;170;1;男;6;2;0
AI也能自动配乐？ vlog配乐再也不是问题了;31000;联合投稿;2019-02-27 12:18:37;66;262;167;463;50;92;Vlog领域优质UP主;0;三生一半;回复乐神LOCKSON凑女公你好;1551968894;0;170;1;男;5;1;-1
AI也能自动配乐？ vlog配乐再也不是问题了;31000;联合投稿;2019-02-27 12:18:37;66;262;167;463;50;92;Vlog领域优质UP主;0;乐神LOCKSON;回复三生一半啊小电视害羞;1551969446;0;170;1;男;6;2;0
AI也能自动配乐？ vlog配乐再也不是问题了;31000;联合投稿;2019-02-27 12:18:37;66;262;167;463;50;92;Vlog领域优质UP主;0;微阡城;支持up主;1551352361;1;6;0;保密;6;1;-1
AI也能自动配乐？ vlog配乐再也不是问题了;31000;联合投稿;2019-02-27 12:18:37;66;262;167;463;50;92;Vlog领域优质UP主;0;乐神LOCKSON;谢谢啊，哈哈;1551355948;0;6;1;男;6;2;0
AI也能自动配乐？ vlog配乐再也不是问题了;31000;联合投稿;2019-02-27 12:18:37;66;262;167;463;50;92;Vlog领域优质UP主;0;想不出称呼;老世，买部水果X好，即系你部XR甘好呢？;1551255240;1;1;0;保密;4;1;-1
AI也能自动配乐？ vlog配乐再也不是问题了;31000;联合投稿;2019-02-27 12:18:37;66;262;167;463;50;92;Vlog领域优质UP主;0;乐神LOCKSON;xr比水果x好;1551255599;0;1;1;男;6;2;0
AI也能自动配乐？ vlog配乐再也不是问题了;31000;联合投稿;2019-02-27 12:18:37;66;262;167;463;50;92;Vlog领域优质UP主;0;乐神LOCKSON;回复想不出称呼如果你系想拍照好，拍视频好，黑边重量无所谓的就买XR;1551257539;0;1;1;男;6;2;0
AI也能自动配乐？ vlog配乐再也不是问题了;31000;联合投稿;2019-02-27 12:18:37;66;262;167;463;50;92;Vlog领域优质UP主;0;口腔医生镜子Mirrortic;最后几句话好棒;1551245657;1;28846;0;保密;6;2;-1
AI也能自动配乐？ vlog配乐再也不是问题了;31000;联合投稿;2019-02-27 12:18:37;66;262;167;463;50;92;Vlog领域优质UP主;0;乐神LOCKSON;回复Mirrortic谢谢啊。。哈哈;1551245958;0;28846;1;男;6;2;0
AI也能自动配乐？ vlog配乐再也不是问题了;31000;联合投稿;2019-02-27 12:18:37;66;262;167;463;50;92;Vlog领域优质UP主;0;陈绵羊啊咩;二楼，支持啊哈哈哈哈哈哈哈哈;1551242171;1;6;0;保密;5;1;-1
AI也能自动配乐？ vlog配乐再也不是问题了;31000;联合投稿;2019-02-27 12:18:37;66;262;167;463;50;92;Vlog领域优质UP主;0;乐神LOCKSON;谢谢啊，哈哈哈;1551242357;0;6;1;男;6;2;0
AI也能自动配乐？ vlog配乐再也不是问题了;31000;联合投稿;2019-02-27 12:18:37;66;262;167;463;50;92;Vlog领域优质UP主;0;丸子鱼;诶嘿沙发;1551241302;1;128;0;男;6;0;-1
AI也能自动配乐？ vlog配乐再也不是问题了;31000;联合投稿;2019-02-27 12:18:37;66;262;167;463;50;92;Vlog领域优质UP主;0;乐神LOCKSON;竟然比我快;1551241479;0;128;1;男;6;2;0
AI也能自动配乐？ vlog配乐再也不是问题了;31000;联合投稿;2019-02-27 12:18:37;66;262;167;463;50;92;Vlog领域优质UP主;0;丸子鱼;回复乐神LOCKSON刚好刷到，真是缘分;1551241795;0;128;1;男;6;0;-1
AI也能自动配乐？ vlog配乐再也不是问题了;31000;联合投稿;2019-02-27 12:18:37;66;262;167;463;50;92;Vlog领域优质UP主;0;乐神LOCKSON;回复丸子鱼哈哈哈小电视赞;1551242333;0;128;1;男;6;2;0
AI也能自动配乐？ vlog配乐再也不是问题了;31000;联合投稿;2019-02-27 12:18:37;66;262;167;463;50;92;Vlog领域优质UP主;0;刀一柯;为什么我点不开网页？;1604843525;0;4;0;男;5;0;-1
AI也能自动配乐？ vlog配乐再也不是问题了;31000;联合投稿;2019-02-27 12:18:37;66;262;167;463;50;92;Vlog领域优质UP主;0;余亦慕修航;为什么我生成它很久都没好啊;1555225385;0;7;0;保密;5;2;-1
AI也能自动配乐？ vlog配乐再也不是问题了;31000;联合投稿;2019-02-27 12:18:37;66;262;167;463;50;92;Vlog领域优质UP主;0;西航一哥zzz;up主真的很牛，很硬核，很干货，风格也很好。;1553622510;0;8;0;保密;6;2;-1
AI也能自动配乐？ vlog配乐再也不是问题了;31000;联合投稿;2019-02-27 12:18:37;66;262;167;463;50;92;Vlog领域优质UP主;0;乐神LOCKSON;谢谢啊，哈哈;1553623369;0;8;1;男;6;2;0
AI也能自动配乐？ vlog配乐再也不是问题了;31000;联合投稿;2019-02-27 12:18:37;66;262;167;463;50;92;Vlog领域优质UP主;0;超咸君;为什么这么牛逼的视频没人看;1552482260;0;131;0;男;5;1;-1
AI也能自动配乐？ vlog配乐再也不是问题了;31000;联合投稿;2019-02-27 12:18:37;66;262;167;463;50;92;Vlog领域优质UP主;0;乐神LOCKSON;哈哈哈，自己悄悄收藏吧;1552482319;0;131;1;男;6;2;0
AI也能自动配乐？ vlog配乐再也不是问题了;31000;联合投稿;2019-02-27 12:18:37;66;262;167;463;50;92;Vlog领域优质UP主;0;账号已注销;牛逼;1611499993;0;131;1;保密;0;1;-1
AI也能自动配乐？ vlog配乐再也不是问题了;31000;联合投稿;2019-02-27 12:18:37;66;262;167;463;50;92;Vlog领域优质UP主;0;sammrhu;乐神LOCKSON请问这个网站付费之后，是不是还是只能生成5分钟以内视频的配乐？;1552283739;0;2;0;保密;4;0;-1
AI也能自动配乐？ vlog配乐再也不是问题了;31000;联合投稿;2019-02-27 12:18:37;66;262;167;463;50;92;Vlog领域优质UP主;0;乐神LOCKSON;是的;1552287885;0;2;1;男;6;2;0
AI也能自动配乐？ vlog配乐再也不是问题了;31000;联合投稿;2019-02-27 12:18:37;66;262;167;463;50;92;Vlog领域优质UP主;0;sammrhu;回复乐神LOCKSON谢谢指点;1554034205;0;2;1;保密;4;0;-1
AI也能自动配乐？ vlog配乐再也不是问题了;31000;联合投稿;2019-02-27 12:18:37;66;262;167;463;50;92;Vlog领域优质UP主;0;猩猩研究中心;up主是石岐人吗;1552215990;0;27;0;保密;5;2;-1
AI也能自动配乐？ vlog配乐再也不是问题了;31000;联合投稿;2019-02-27 12:18:37;66;262;167;463;50;92;Vlog领域优质UP主;0;momogofar;配乐配乐还是以视频为主嘛我觉得这个网站真是造福vlogger了;1552169922;0;35;0;保密;6;1;-1
AI也能自动配乐？ vlog配乐再也不是问题了;31000;联合投稿;2019-02-27 12:18:37;66;262;167;463;50;92;Vlog领域优质UP主;0;乐神LOCKSON;是呢，虽然电子乐的味道很浓，但是自动踩点确实很惊艳;1552180074;0;35;1;男;6;2;0
